reclon,reclat,track_fid,track_seg_id,track_seg_point_id,ele,time,magvar,geoidheight,name,cmt,desc,src,link1_href,link1_text,link1_type,link2_href,link2_text,link2_type,sym,type,fix,sat,hdop,vdop,pdop,ageofdgpsdata,dgpsid
-78.80622817,42.94707997,0,0,221,209.1119025,2020/10/14 11:30:04+00,,,,,,,,,,,,,,,,,,,,,
-78.80622867,42.94710148,0,0,222,208.1046954,2020/10/14 11:30:15+00,,,,,,,,,,,,,,,,,,,,,
-78.80620883,42.9471134,0,0,223,209.26448,2020/10/14 11:31:56+00,,,,,,,,,,,,,,,,,,,,,
-78.80618443,42.94710713,0,0,224,209.1972008,2020/10/14 11:49:48+00,,,,,,,,,,,,,,,,,,,,,
-78.80624774,42.94709175,0,0,225,209.3027645,2020/10/14 11:58:53+00,,,,,,,,,,,,,,,,,,,,,
-78.80624526,42.94712621,0,0,226,210.0383751,2020/10/14 12:01:29+00,,,,,,,,,,,,,,,,,,,,,
-78.80626921,42.9471308,0,0,227,209.3182966,2020/10/14 12:01:32+00,,,,,,,,,,,,,,,,,,,,,
-78.80624424,42.94712064,0,0,228,208.0694999,2020/10/14 12:01:43+00,,,,,,,,,,,,,,,,,,,,,
-78.80626805,42.94713979,0,0,229,209.5563657,2020/10/14 12:01:49+00,,,,,,,,,,,,,,,,,,,,,
-78.80628422,42.94716292,0,0,230,210.1861831,2020/10/14 12:01:52+00,,,,,,,,,,,,,,,,,,,,,
-78.80624853,42.94718586,0,0,231,209.5523943,2020/10/14 12:13:16+00,,,,,,,,,,,,,,,,,,,,,
-78.80626338,42.947159,0,0,232,206.9809939,2020/10/14 12:13:21+00,,,,,,,,,,,,,,,,,,,,,
-78.80623824,42.94716573,0,0,233,208.6248413,2020/10/14 12:13:34+00,,,,,,,,,,,,,,,,,,,,,
-78.80622067,42.94718318,0,0,234,208.1026362,2020/10/14 12:13:39+00,,,,,,,,,,,,,,,,,,,,,
-78.8062019,42.94720303,0,0,235,208.5984257,2020/10/14 12:13:42+00,,,,,,,,,,,,,,,,,,,,,
-78.80617084,42.94719231,0,0,236,208.7482302,2020/10/14 12:13:44+00,,,,,,,,,,,,,,,,,,,,,
-78.80614725,42.94720009,0,0,237,208.8739509,2020/10/14 12:13:48+00,,,,,,,,,,,,,,,,,,,,,
-78.80615853,42.94721774,0,0,238,208.2066613,2020/10/14 12:13:51+00,,,,,,,,,,,,,,,,,,,,,
-78.80615724,42.94723827,0,0,239,208.5281226,2020/10/14 12:13:53+00,,,,,,,,,,,,,,,,,,,,,
-78.80616285,42.94727,0,0,240,209.1201203,2020/10/14 12:13:55+00,,,,,,,,,,,,,,,,,,,,,
-78.80616026,42.94728809,0,0,241,209.4772308,2020/10/14 12:13:56+00,,,,,,,,,,,,,,,,,,,,,
-78.80615853,42.94730759,0,0,242,209.2496473,2020/10/14 12:13:57+00,,,,,,,,,,,,,,,,,,,,,
-78.806159,42.94732847,0,0,243,209.4110941,2020/10/14 12:13:58+00,,,,,,,,,,,,,,,,,,,,,
-78.80616858,42.94735786,0,0,244,208.4505673,2020/10/14 12:14:00+00,,,,,,,,,,,,,,,,,,,,,
-78.80619426,42.9473778,0,0,245,209.0743545,2020/10/14 12:14:02+00,,,,,,,,,,,,,,,,,,,,,
-78.80623045,42.94736834,0,0,246,208.7204185,2020/10/14 12:14:04+00,,,,,,,,,,,,,,,,,,,,,
-78.80626613,42.94735893,0,0,247,208.7492213,2020/10/14 12:14:06+00,,,,,,,,,,,,,,,,,,,,,
-78.80630308,42.9473654,0,0,248,208.5764193,2020/10/14 12:14:08+00,,,,,,,,,,,,,,,,,,,,,
-78.80633907,42.94737003,0,0,249,208.6730232,2020/10/14 12:14:10+00,,,,,,,,,,,,,,,,,,,,,
-78.80637076,42.94737784,0,0,250,208.7817709,2020/10/14 12:14:12+00,,,,,,,,,,,,,,,,,,,,,
-78.80640937,42.94737746,0,0,251,209.549473,2020/10/14 12:14:14+00,,,,,,,,,,,,,,,,,,,,,
-78.80644074,42.94738785,0,0,252,209.1949109,2020/10/14 12:14:16+00,,,,,,,,,,,,,,,,,,,,,
-78.80647226,42.94739708,0,0,253,208.7102964,2020/10/14 12:14:18+00,,,,,,,,,,,,,,,,,,,,,
-78.80651106,42.94740681,0,0,254,208.0788723,2020/10/14 12:14:20+00,,,,,,,,,,,,,,,,,,,,,
-78.80653766,42.94740589,0,0,255,208.1036472,2020/10/14 12:14:22+00,,,,,,,,,,,,,,,,,,,,,
-78.8065621,42.9474117,0,0,256,209.3222193,2020/10/14 12:14:23+00,,,,,,,,,,,,,,,,,,,,,
-78.80660267,42.94742118,0,0,257,209.3526159,2020/10/14 12:14:25+00,,,,,,,,,,,,,,,,,,,,,
-78.80663331,42.94742392,0,0,258,210.0160697,2020/10/14 12:14:27+00,,,,,,,,,,,,,,,,,,,,,
-78.80666333,42.94742233,0,0,259,210.3694158,2020/10/14 12:14:29+00,,,,,,,,,,,,,,,,,,,,,
-78.80670755,42.94741913,0,0,260,209.6593613,2020/10/14 12:14:31+00,,,,,,,,,,,,,,,,,,,,,
-78.80673764,42.94741637,0,0,261,209.1926225,2020/10/14 12:14:32+00,,,,,,,,,,,,,,,,,,,,,
-78.80676519,42.94741313,0,0,262,208.3140138,2020/10/14 12:14:33+00,,,,,,,,,,,,,,,,,,,,,
-78.80679601,42.94741192,0,0,263,208.6456891,2020/10/14 12:14:34+00,,,,,,,,,,,,,,,,,,,,,
-78.8068263,42.94740482,0,0,264,208.7572298,2020/10/14 12:14:36+00,,,,,,,,,,,,,,,,,,,,,
-78.80687049,42.94740223,0,0,265,209.7754721,2020/10/14 12:14:38+00,,,,,,,,,,,,,,,,,,,,,
-78.8069032,42.94740942,0,0,266,210.9896706,2020/10/14 12:14:40+00,,,,,,,,,,,,,,,,,,,,,
-78.80692547,42.94741988,0,0,267,210.517515,2020/10/14 12:14:41+00,,,,,,,,,,,,,,,,,,,,,
-78.8069406,42.94743502,0,0,268,210.7686547,2020/10/14 12:14:43+00,,,,,,,,,,,,,,,,,,,,,
-78.80695863,42.94745475,0,0,269,211.236093,2020/10/14 12:14:46+00,,,,,,,,,,,,,,,,,,,,,
-78.80696163,42.94747623,0,0,270,211.3471023,2020/10/14 12:14:48+00,,,,,,,,,,,,,,,,,,,,,
-78.80696202,42.94749615,0,0,271,210.382075,2020/10/14 12:14:50+00,,,,,,,,,,,,,,,,,,,,,
-78.80696913,42.94752858,0,0,272,209.5466919,2020/10/14 12:14:52+00,,,,,,,,,,,,,,,,,,,,,
-78.80697378,42.94756206,0,0,273,209.3129624,2020/10/14 12:14:54+00,,,,,,,,,,,,,,,,,,,,,
-78.80698798,42.9476029,0,0,274,209.2447853,2020/10/14 12:14:56+00,,,,,,,,,,,,,,,,,,,,,
-78.80699471,42.94762277,0,0,275,209.2037255,2020/10/14 12:14:57+00,,,,,,,,,,,,,,,,,,,,,
-78.80699777,42.94764285,0,0,276,208.7130891,2020/10/14 12:14:58+00,,,,,,,,,,,,,,,,,,,,,
-78.80699433,42.94767577,0,0,277,208.5559861,2020/10/14 12:15:00+00,,,,,,,,,,,,,,,,,,,,,
-78.80698628,42.94770666,0,0,278,208.2224811,2020/10/14 12:15:02+00,,,,,,,,,,,,,,,,,,,,,
-78.80699085,42.94774112,0,0,279,209.2190009,2020/10/14 12:15:04+00,,,,,,,,,,,,,,,,,,,,,
-78.8069865,42.94777282,0,0,280,208.204804,2020/10/14 12:15:06+00,,,,,,,,,,,,,,,,,,,,,
-78.80698149,42.94780482,0,0,281,209.2406777,2020/10/14 12:15:08+00,,,,,,,,,,,,,,,,,,,,,
-78.80697388,42.94783716,0,0,282,208.2937266,2020/10/14 12:15:10+00,,,,,,,,,,,,,,,,,,,,,
-78.80697874,42.94787011,0,0,283,208.8229414,2020/10/14 12:15:12+00,,,,,,,,,,,,,,,,,,,,,
-78.8069745,42.94790235,0,0,284,209.2727629,2020/10/14 12:15:14+00,,,,,,,,,,,,,,,,,,,,,
-78.80696489,42.94793223,0,0,285,208.1142612,2020/10/14 12:15:16+00,,,,,,,,,,,,,,,,,,,,,
-78.80695877,42.94795581,0,0,286,208.3217302,2020/10/14 12:15:18+00,,,,,,,,,,,,,,,,,,,,,
-78.8069484,42.94797921,0,0,287,209.6277473,2020/10/14 12:15:20+00,,,,,,,,,,,,,,,,,,,,,
-78.80696458,42.94801584,0,0,288,210.1127249,2020/10/14 12:15:22+00,,,,,,,,,,,,,,,,,,,,,
-78.80696639,42.9480363,0,0,289,209.4265514,2020/10/14 12:15:24+00,,,,,,,,,,,,,,,,,,,,,
-78.80696647,42.94805442,0,0,290,209.259837,2020/10/14 12:15:25+00,,,,,,,,,,,,,,,,,,,,,
-78.80696712,42.94808139,0,0,291,208.4826276,2020/10/14 12:15:27+00,,,,,,,,,,,,,,,,,,,,,
-78.80697148,42.94809977,0,0,292,209.1420363,2020/10/14 12:15:28+00,,,,,,,,,,,,,,,,,,,,,
-78.80698193,42.94812801,0,0,293,209.2800709,2020/10/14 12:15:30+00,,,,,,,,,,,,,,,,,,,,,
-78.80698497,42.94815941,0,0,294,209.0252704,2020/10/14 12:15:32+00,,,,,,,,,,,,,,,,,,,,,
-78.80698253,42.94818629,0,0,295,209.0993958,2020/10/14 12:15:34+00,,,,,,,,,,,,,,,,,,,,,
-78.80697694,42.94821222,0,0,296,208.7722622,2020/10/14 12:15:36+00,,,,,,,,,,,,,,,,,,,,,
-78.80696503,42.94823982,0,0,297,208.9442045,2020/10/14 12:15:38+00,,,,,,,,,,,,,,,,,,,,,
-78.80697114,42.94826489,0,0,298,209.2760856,2020/10/14 12:15:40+00,,,,,,,,,,,,,,,,,,,,,
-78.80697015,42.94830122,0,0,299,209.3133966,2020/10/14 12:15:42+00,,,,,,,,,,,,,,,,,,,,,
-78.80696846,42.94832555,0,0,300,208.7041698,2020/10/14 12:15:44+00,,,,,,,,,,,,,,,,,,,,,
-78.80696075,42.94835911,0,0,301,208.2167137,2020/10/14 12:15:46+00,,,,,,,,,,,,,,,,,,,,,
-78.80696561,42.94838923,0,0,302,208.9755373,2020/10/14 12:15:48+00,,,,,,,,,,,,,,,,,,,,,
-78.80697406,42.94842153,0,0,303,210.138326,2020/10/14 12:15:50+00,,,,,,,,,,,,,,,,,,,,,
-78.8069782,42.9484493,0,0,304,209.2504674,2020/10/14 12:15:52+00,,,,,,,,,,,,,,,,,,,,,
-78.80697257,42.9484725,0,0,305,209.2935434,2020/10/14 12:15:53+00,,,,,,,,,,,,,,,,,,,,,
-78.80697642,42.9485034,0,0,306,208.9406994,2020/10/14 12:15:55+00,,,,,,,,,,,,,,,,,,,,,
-78.80697441,42.9485315,0,0,307,208.543108,2020/10/14 12:15:57+00,,,,,,,,,,,,,,,,,,,,,
-78.80697323,42.94855205,0,0,308,209.0929636,2020/10/14 12:15:58+00,,,,,,,,,,,,,,,,,,,,,
-78.80697796,42.9485768,0,0,309,209.3022056,2020/10/14 12:16:00+00,,,,,,,,,,,,,,,,,,,,,
-78.80697045,42.9486017,0,0,310,209.180322,2020/10/14 12:16:02+00,,,,,,,,,,,,,,,,,,,,,
-78.80696366,42.94862465,0,0,311,209.1004639,2020/10/14 12:16:04+00,,,,,,,,,,,,,,,,,,,,,
-78.80696514,42.94866373,0,0,312,209.4957028,2020/10/14 12:16:06+00,,,,,,,,,,,,,,,,,,,,,
-78.80695568,42.94868838,0,0,313,209.0704807,2020/10/14 12:16:08+00,,,,,,,,,,,,,,,,,,,,,
-78.80694882,42.94871861,0,0,314,208.5050937,2020/10/14 12:16:10+00,,,,,,,,,,,,,,,,,,,,,
-78.80694794,42.94874519,0,0,315,207.9192029,2020/10/14 12:16:12+00,,,,,,,,,,,,,,,,,,,,,
-78.80692625,42.94877382,0,0,316,209.9329722,2020/10/14 12:16:14+00,,,,,,,,,,,,,,,,,,,,,
-78.80693622,42.94880891,0,0,317,209.3359946,2020/10/14 12:16:16+00,,,,,,,,,,,,,,,,,,,,,
-78.80695102,42.94883295,0,0,318,208.9045546,2020/10/14 12:16:18+00,,,,,,,,,,,,,,,,,,,,,
-78.80696274,42.94885494,0,0,319,209.2105412,2020/10/14 12:16:20+00,,,,,,,,,,,,,,,,,,,,,
-78.80697329,42.94889628,0,0,320,209.5896098,2020/10/14 12:16:24+00,,,,,,,,,,,,,,,,,,,,,
-78.80698924,42.94891329,0,0,321,209.1640792,2020/10/14 12:16:26+00,,,,,,,,,,,,,,,,,,,,,
-78.80701535,42.94893486,0,0,322,209.0608691,2020/10/14 12:16:28+00,,,,,,,,,,,,,,,,,,,,,
-78.80705618,42.94894394,0,0,323,209.5092095,2020/10/14 12:16:30+00,,,,,,,,,,,,,,,,,,,,,
-78.80709256,42.94895404,0,0,324,209.4937228,2020/10/14 12:16:32+00,,,,,,,,,,,,,,,,,,,,,
-78.8071233,42.94896844,0,0,325,209.0072857,2020/10/14 12:16:34+00,,,,,,,,,,,,,,,,,,,,,
-78.80717336,42.94897242,0,0,326,209.0851604,2020/10/14 12:16:36+00,,,,,,,,,,,,,,,,,,,,,
-78.80720334,42.94897837,0,0,327,208.2201142,2020/10/14 12:16:38+00,,,,,,,,,,,,,,,,,,,,,
-78.80723978,42.94898342,0,0,328,209.9458903,2020/10/14 12:16:40+00,,,,,,,,,,,,,,,,,,,,,
-78.80727782,42.94899363,0,0,329,209.7605537,2020/10/14 12:16:42+00,,,,,,,,,,,,,,,,,,,,,
-78.80730901,42.94899212,0,0,330,210.3170376,2020/10/14 12:16:43+00,,,,,,,,,,,,,,,,,,,,,
-78.80734339,42.9489948,0,0,331,209.4659558,2020/10/14 12:16:45+00,,,,,,,,,,,,,,,,,,,,,
-78.80737388,42.94899632,0,0,332,208.5664006,2020/10/14 12:16:47+00,,,,,,,,,,,,,,,,,,,,,
-78.80741664,42.94900064,0,0,333,209.0065416,2020/10/14 12:16:49+00,,,,,,,,,,,,,,,,,,,,,
-78.80744059,42.94900495,0,0,334,209.3459573,2020/10/14 12:16:50+00,,,,,,,,,,,,,,,,,,,,,
-78.80748286,42.94900498,0,0,335,209.7230971,2020/10/14 12:16:52+00,,,,,,,,,,,,,,,,,,,,,
-78.8075225,42.94900997,0,0,336,208.834271,2020/10/14 12:16:54+00,,,,,,,,,,,,,,,,,,,,,
-78.80756946,42.94901094,0,0,337,208.9096787,2020/10/14 12:16:56+00,,,,,,,,,,,,,,,,,,,,,
-78.80760242,42.94900825,0,0,338,208.9482195,2020/10/14 12:16:58+00,,,,,,,,,,,,,,,,,,,,,
-78.80762781,42.94900764,0,0,339,208.903728,2020/10/14 12:16:59+00,,,,,,,,,,,,,,,,,,,,,
-78.80767638,42.94900769,0,0,340,208.8284931,2020/10/14 12:17:01+00,,,,,,,,,,,,,,,,,,,,,
-78.80771646,42.94900562,0,0,341,208.1646731,2020/10/14 12:17:03+00,,,,,,,,,,,,,,,,,,,,,
-78.80775849,42.94900863,0,0,342,208.5597218,2020/10/14 12:17:05+00,,,,,,,,,,,,,,,,,,,,,
-78.80779524,42.9490024,0,0,343,209.775823,2020/10/14 12:17:07+00,,,,,,,,,,,,,,,,,,,,,
-78.80782003,42.94900366,0,0,344,210.0084529,2020/10/14 12:17:09+00,,,,,,,,,,,,,,,,,,,,,
-78.80785056,42.94900041,0,0,345,209.5729827,2020/10/14 12:17:10+00,,,,,,,,,,,,,,,,,,,,,
-78.80789536,42.94900345,0,0,346,208.932036,2020/10/14 12:17:12+00,,,,,,,,,,,,,,,,,,,,,
-78.80793053,42.94900268,0,0,347,208.7650986,2020/10/14 12:17:14+00,,,,,,,,,,,,,,,,,,,,,
-78.80796987,42.9490035,0,0,348,208.9048297,2020/10/14 12:17:16+00,,,,,,,,,,,,,,,,,,,,,
-78.80800539,42.94900614,0,0,349,208.2435179,2020/10/14 12:17:18+00,,,,,,,,,,,,,,,,,,,,,
-78.80805497,42.94900284,0,0,350,208.5140983,2020/10/14 12:17:20+00,,,,,,,,,,,,,,,,,,,,,
-78.80808245,42.94900892,0,0,351,208.4238746,2020/10/14 12:17:21+00,,,,,,,,,,,,,,,,,,,,,
-78.80811283,42.94901356,0,0,352,208.4341111,2020/10/14 12:17:23+00,,,,,,,,,,,,,,,,,,,,,
-78.80815058,42.94900801,0,0,353,209.2427604,2020/10/14 12:17:25+00,,,,,,,,,,,,,,,,,,,,,
-78.80819332,42.94900921,0,0,354,209.0791323,2020/10/14 12:17:27+00,,,,,,,,,,,,,,,,,,,,,
-78.80821816,42.9490098,0,0,355,208.9262555,2020/10/14 12:17:28+00,,,,,,,,,,,,,,,,,,,,,
-78.80825389,42.94900548,0,0,356,209.1945491,2020/10/14 12:17:30+00,,,,,,,,,,,,,,,,,,,,,
-78.80827886,42.94900323,0,0,357,208.7428043,2020/10/14 12:17:31+00,,,,,,,,,,,,,,,,,,,,,
-78.8083169,42.94901663,0,0,358,207.9575691,2020/10/14 12:17:33+00,,,,,,,,,,,,,,,,,,,,,
-78.80835229,42.94901458,0,0,359,208.5015128,2020/10/14 12:17:35+00,,,,,,,,,,,,,,,,,,,,,
-78.80839232,42.94901853,0,0,360,207.9903716,2020/10/14 12:17:37+00,,,,,,,,,,,,,,,,,,,,,
-78.80842295,42.9490147,0,0,361,208.2383933,2020/10/14 12:17:39+00,,,,,,,,,,,,,,,,,,,,,
-78.80846555,42.94902088,0,0,362,209.6382321,2020/10/14 12:17:41+00,,,,,,,,,,,,,,,,,,,,,
-78.80851066,42.94902674,0,0,363,209.0015689,2020/10/14 12:17:43+00,,,,,,,,,,,,,,,,,,,,,
-78.80855189,42.94902555,0,0,364,209.9292096,2020/10/14 12:17:45+00,,,,,,,,,,,,,,,,,,,,,
-78.80858679,42.94902548,0,0,365,210.2258848,2020/10/14 12:17:47+00,,,,,,,,,,,,,,,,,,,,,
-78.80862096,42.9490271,0,0,366,209.3901545,2020/10/14 12:17:49+00,,,,,,,,,,,,,,,,,,,,,
-78.80867033,42.94902592,0,0,367,209.2445816,2020/10/14 12:17:51+00,,,,,,,,,,,,,,,,,,,,,
-78.8086971,42.94901663,0,0,368,208.5909598,2020/10/14 12:17:53+00,,,,,,,,,,,,,,,,,,,,,
-78.8087368,42.94901293,0,0,369,208.9153324,2020/10/14 12:17:55+00,,,,,,,,,,,,,,,,,,,,,
-78.80877987,42.94900938,0,0,370,208.1862666,2020/10/14 12:17:57+00,,,,,,,,,,,,,,,,,,,,,
-78.80882028,42.94900851,0,0,371,208.3950183,2020/10/14 12:17:59+00,,,,,,,,,,,,,,,,,,,,,
-78.8088602,42.94901068,0,0,372,209.3933054,2020/10/14 12:18:01+00,,,,,,,,,,,,,,,,,,,,,
-78.80889095,42.94900989,0,0,373,209.3732599,2020/10/14 12:18:02+00,,,,,,,,,,,,,,,,,,,,,
-78.80892754,42.94902273,0,0,374,209.0797956,2020/10/14 12:18:04+00,,,,,,,,,,,,,,,,,,,,,
-78.80896595,42.94902541,0,0,375,208.7087841,2020/10/14 12:18:06+00,,,,,,,,,,,,,,,,,,,,,
-78.80901222,42.94902736,0,0,376,208.6332332,2020/10/14 12:18:08+00,,,,,,,,,,,,,,,,,,,,,
-78.80904903,42.94902596,0,0,377,208.6556469,2020/10/14 12:18:10+00,,,,,,,,,,,,,,,,,,,,,
-78.80908193,42.94902803,0,0,378,208.7676,2020/10/14 12:18:12+00,,,,,,,,,,,,,,,,,,,,,
-78.80912192,42.94902551,0,0,379,208.6646332,2020/10/14 12:18:14+00,,,,,,,,,,,,,,,,,,,,,
-78.80916912,42.94902236,0,0,380,208.5769333,2020/10/14 12:18:16+00,,,,,,,,,,,,,,,,,,,,,
-78.8092014,42.94901904,0,0,381,207.4237031,2020/10/14 12:18:18+00,,,,,,,,,,,,,,,,,,,,,
-78.80923608,42.94901451,0,0,382,208.5171195,2020/10/14 12:18:20+00,,,,,,,,,,,,,,,,,,,,,
-78.80927422,42.94901638,0,0,383,209.8016127,2020/10/14 12:18:22+00,,,,,,,,,,,,,,,,,,,,,
-78.80930969,42.94901871,0,0,384,210.5777567,2020/10/14 12:18:24+00,,,,,,,,,,,,,,,,,,,,,
-78.809351,42.94901899,0,0,385,209.578296,2020/10/14 12:18:26+00,,,,,,,,,,,,,,,,,,,,,
-78.80938663,42.94902186,0,0,386,209.2096286,2020/10/14 12:18:28+00,,,,,,,,,,,,,,,,,,,,,
-78.80942761,42.94902281,0,0,387,208.7134901,2020/10/14 12:18:30+00,,,,,,,,,,,,,,,,,,,,,
-78.80946634,42.94903103,0,0,388,209.2662191,2020/10/14 12:18:32+00,,,,,,,,,,,,,,,,,,,,,
-78.80950698,42.9490371,0,0,389,208.9986141,2020/10/14 12:18:34+00,,,,,,,,,,,,,,,,,,,,,
-78.80954857,42.94903848,0,0,390,208.4989499,2020/10/14 12:18:36+00,,,,,,,,,,,,,,,,,,,,,
-78.80957469,42.94903412,0,0,391,208.4295966,2020/10/14 12:18:37+00,,,,,,,,,,,,,,,,,,,,,
-78.80960329,42.94902949,0,0,392,209.0560069,2020/10/14 12:18:38+00,,,,,,,,,,,,,,,,,,,,,
-78.80963358,42.94903634,0,0,393,209.3535385,2020/10/14 12:18:40+00,,,,,,,,,,,,,,,,,,,,,
-78.80968007,42.94903548,0,0,394,209.399845,2020/10/14 12:18:42+00,,,,,,,,,,,,,,,,,,,,,
-78.80971332,42.94903317,0,0,395,209.6954577,2020/10/14 12:18:44+00,,,,,,,,,,,,,,,,,,,,,
-78.80974753,42.94903073,0,0,396,209.4097445,2020/10/14 12:18:46+00,,,,,,,,,,,,,,,,,,,,,
-78.80978171,42.94902944,0,0,397,208.983053,2020/10/14 12:18:48+00,,,,,,,,,,,,,,,,,,,,,
-78.80981477,42.94903071,0,0,398,208.5672832,2020/10/14 12:18:49+00,,,,,,,,,,,,,,,,,,,,,
-78.80985308,42.94902724,0,0,399,207.1931465,2020/10/14 12:18:51+00,,,,,,,,,,,,,,,,,,,,,
-78.80989951,42.94903261,0,0,400,209.7059212,2020/10/14 12:18:53+00,,,,,,,,,,,,,,,,,,,,,
-78.8099421,42.94903505,0,0,401,209.9825873,2020/10/14 12:18:55+00,,,,,,,,,,,,,,,,,,,,,
-78.80998014,42.94903886,0,0,402,208.354068,2020/10/14 12:18:57+00,,,,,,,,,,,,,,,,,,,,,
-78.81002892,42.94903591,0,0,403,208.331898,2020/10/14 12:18:59+00,,,,,,,,,,,,,,,,,,,,,
-78.81005362,42.94903176,0,0,404,208.1534958,2020/10/14 12:19:00+00,,,,,,,,,,,,,,,,,,,,,
-78.81010076,42.94903232,0,0,405,208.2344747,2020/10/14 12:19:02+00,,,,,,,,,,,,,,,,,,,,,
-78.81013879,42.94903347,0,0,406,207.426756,2020/10/14 12:19:04+00,,,,,,,,,,,,,,,,,,,,,
-78.81017984,42.94902873,0,0,407,207.9040351,2020/10/14 12:19:06+00,,,,,,,,,,,,,,,,,,,,,
-78.81020506,42.949029,0,0,408,208.0760419,2020/10/14 12:19:07+00,,,,,,,,,,,,,,,,,,,,,
-78.81025273,42.94902582,0,0,409,209.0687136,2020/10/14 12:19:09+00,,,,,,,,,,,,,,,,,,,,,
-78.81028782,42.94902412,0,0,410,208.9625767,2020/10/14 12:19:11+00,,,,,,,,,,,,,,,,,,,,,
-78.81033776,42.94902108,0,0,411,208.7033178,2020/10/14 12:19:13+00,,,,,,,,,,,,,,,,,,,,,
-78.8103753,42.94902716,0,0,412,208.4862184,2020/10/14 12:19:15+00,,,,,,,,,,,,,,,,,,,,,
-78.81041026,42.94902878,0,0,413,208.5206126,2020/10/14 12:19:17+00,,,,,,,,,,,,,,,,,,,,,
-78.81045182,42.94902241,0,0,414,208.3415429,2020/10/14 12:19:19+00,,,,,,,,,,,,,,,,,,,,,
-78.81047861,42.94902125,0,0,415,207.9679778,2020/10/14 12:19:20+00,,,,,,,,,,,,,,,,,,,,,
-78.8105182,42.94901794,0,0,416,207.8604121,2020/10/14 12:19:22+00,,,,,,,,,,,,,,,,,,,,,
-78.81054907,42.94902095,0,0,417,207.9604719,2020/10/14 12:19:24+00,,,,,,,,,,,,,,,,,,,,,
-78.81058845,42.94902235,0,0,418,206.4982388,2020/10/14 12:19:26+00,,,,,,,,,,,,,,,,,,,,,
-78.81062233,42.94901674,0,0,419,206.7889876,2020/10/14 12:19:28+00,,,,,,,,,,,,,,,,,,,,,
-78.81065892,42.94901486,0,0,420,207.6317868,2020/10/14 12:19:30+00,,,,,,,,,,,,,,,,,,,,,
-78.81069561,42.94901836,0,0,421,208.4185236,2020/10/14 12:19:32+00,,,,,,,,,,,,,,,,,,,,,
-78.81072474,42.94902296,0,0,422,208.1397087,2020/10/14 12:19:34+00,,,,,,,,,,,,,,,,,,,,,
-78.81076394,42.94902854,0,0,423,208.9875321,2020/10/14 12:19:36+00,,,,,,,,,,,,,,,,,,,,,
-78.81080207,42.94903475,0,0,424,209.7160052,2020/10/14 12:19:38+00,,,,,,,,,,,,,,,,,,,,,
-78.81084094,42.94903523,0,0,425,209.2883496,2020/10/14 12:19:40+00,,,,,,,,,,,,,,,,,,,,,
-78.810869,42.94903345,0,0,426,208.9059445,2020/10/14 12:19:41+00,,,,,,,,,,,,,,,,,,,,,
-78.81091384,42.94903056,0,0,427,207.6440567,2020/10/14 12:19:43+00,,,,,,,,,,,,,,,,,,,,,
-78.81095661,42.94902954,0,0,428,207.8738405,2020/10/14 12:19:45+00,,,,,,,,,,,,,,,,,,,,,
-78.8109984,42.94903134,0,0,429,208.1000957,2020/10/14 12:19:47+00,,,,,,,,,,,,,,,,,,,,,
-78.81103592,42.94902983,0,0,430,207.8672185,2020/10/14 12:19:49+00,,,,,,,,,,,,,,,,,,,,,
-78.81107371,42.94903082,0,0,431,208.1627487,2020/10/14 12:19:51+00,,,,,,,,,,,,,,,,,,,,,
-78.81111327,42.9490298,0,0,432,207.8508548,2020/10/14 12:19:53+00,,,,,,,,,,,,,,,,,,,,,
-78.81114365,42.94903091,0,0,433,208.4173484,2020/10/14 12:19:55+00,,,,,,,,,,,,,,,,,,,,,
-78.81118001,42.94902843,0,0,434,208.0276718,2020/10/14 12:19:57+00,,,,,,,,,,,,,,,,,,,,,
-78.81121489,42.94902566,0,0,435,207.7576128,2020/10/14 12:19:59+00,,,,,,,,,,,,,,,,,,,,,
-78.81124744,42.94901954,0,0,436,207.8556613,2020/10/14 12:20:01+00,,,,,,,,,,,,,,,,,,,,,
-78.81127609,42.94901873,0,0,437,208.0006471,2020/10/14 12:20:03+00,,,,,,,,,,,,,,,,,,,,,
-78.81131699,42.94901867,0,0,438,207.9545328,2020/10/14 12:20:05+00,,,,,,,,,,,,,,,,,,,,,
-78.81136269,42.94902141,0,0,439,208.3848652,2020/10/14 12:20:07+00,,,,,,,,,,,,,,,,,,,,,
-78.81141261,42.94902263,0,0,440,208.6243294,2020/10/14 12:20:09+00,,,,,,,,,,,,,,,,,,,,,
-78.81146289,42.94901929,0,0,441,208.0981014,2020/10/14 12:20:11+00,,,,,,,,,,,,,,,,,,,,,
-78.81148906,42.94902315,0,0,442,207.9188065,2020/10/14 12:20:12+00,,,,,,,,,,,,,,,,,,,,,
-78.81153911,42.94902155,0,0,443,208.1900796,2020/10/14 12:20:14+00,,,,,,,,,,,,,,,,,,,,,
-78.81157037,42.94902093,0,0,444,208.2413075,2020/10/14 12:20:15+00,,,,,,,,,,,,,,,,,,,,,
-78.81160821,42.94902099,0,0,445,208.0805552,2020/10/14 12:20:17+00,,,,,,,,,,,,,,,,,,,,,
-78.81164209,42.94902039,0,0,446,208.1457636,2020/10/14 12:20:19+00,,,,,,,,,,,,,,,,,,,,,
-78.81168395,42.9490216,0,0,447,207.1803812,2020/10/14 12:20:21+00,,,,,,,,,,,,,,,,,,,,,
